asset,freq,dataset,family,family_id,params,sharpe,max_dd,ann_return
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI14_70-30_a0p75,,-0.1091052620901737,-0.0186420778235429,-0.0007799858308653
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_65-35_a0p25,,-0.3773257840828624,-0.0750555653912756,-0.0085997611424003
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_65-35_a0p5,,-0.3699988359279608,-0.0498152697363523,-0.0055234249176024
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_65-35_a0p75,,-0.3419678721186376,-0.0242736237022518,-0.002495393604035
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_70-30_a0p25,,-0.6059792935839198,-0.0711059062594372,-0.0123289272158834
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_70-30_a0p5,,-0.600480256297302,-0.0469397155879218,-0.0080268647269353
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_GRU_TA_RSI21_70-30_a0p75,,-0.5726045730288473,-0.0231490059984149,-0.00375411059954
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_12-26-9_a0p25,,0.960096047850712,-0.0287656113508156,0.0298865960512348
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_12-26-9_a0p5,,0.5213117864471845,-0.039270036102722,0.0114577459640636
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_12-26-9_a0p75,,-0.2736743079694833,-0.0620277508041545,-0.0069592216670975
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_19-39-9_a0p25,,0.5670733091448463,-0.0551534745714377,0.0181084188356606
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_19-39-9_a0p5,,0.1624021316059328,-0.0568679888623762,0.003704488311131
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MACD_19-39-9_a0p75,,-0.4043537510118291,-0.0734377670154968,-0.0107858247956577
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_10-50_a0p25,,-0.7168307302847406,-0.1295088046670246,-0.025020615024351
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_10-50_a0p5,,-0.8606401527686025,-0.1122887263060883,-0.0249360893945139
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_10-50_a0p75,,-0.851033658496662,-0.121013075819393,-0.0250387598115104
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_20-100_a0p25,,0.3695828365189132,-0.0286121238763298,0.0073348995717181
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_20-100_a0p5,,-0.2132826105978761,-0.049299083597607,-0.0034596819443467
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_20-100_a0p75,,-0.6169375546727002,-0.0823200917200195,-0.0143643715102419
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_50-200_a0p25,,-0.6424412689157458,-0.0405645662797484,-0.0065745783754114
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_50-200_a0p5,,-0.7552417809204306,-0.0677573575852418,-0.012778639661902
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_MAcross_50-200_a0p75,,-0.7292519977873102,-0.1001920753051629,-0.0190471207260605
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_65-35_a0p25,,-0.753299723627975,-0.122564225227289,-0.0247147271360074
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_65-35_a0p5,,-0.7958804782124722,-0.1219385416146053,-0.024820098986738
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_65-35_a0p75,,-0.7739387665936803,-0.126421491140414,-0.0250277671453558
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_70-30_a0p25,,-0.3817750122747039,-0.0674621477046,-0.0098475044811301
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_70-30_a0p5,,-0.5760048841930218,-0.0837075435726162,-0.0148928061138068
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI14_70-30_a0p75,,-0.6746387248376139,-0.1075020462145096,-0.0200342028724591
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_65-35_a0p25,,-0.5664698095317114,-0.0866328102567887,-0.0149924468928984
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_65-35_a0p5,,-0.701166501029276,-0.100602797291343,-0.0183500355201813
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_65-35_a0p75,,-0.7331503579950814,-0.1158301118487793,-0.0217983411330544
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_70-30_a0p25,,-0.7727501015174139,-0.09429562884567,-0.018693789516621
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_70-30_a0p5,,-0.8346323412336272,-0.1058670404225951,-0.0208173206145552
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LR_TA_RSI21_70-30_a0p75,,-0.786388974252681,-0.1184562880930961,-0.0230323886689941
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_12-26-9_a0p25,,1.0222421833774666,-0.0270603824702431,0.0342034096634058
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_12-26-9_a0p5,,0.8944524143442856,-0.0204759096007491,0.0201009842926593
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_12-26-9_a0p75,,0.4509284868227964,-0.01967067057788,0.0060431239854537
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_19-39-9_a0p25,,0.6743086440989916,-0.0414367411074803,0.0224134879970043
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_19-39-9_a0p5,,0.54858803201902,-0.027811542286822,0.0123312279002867
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MACD_19-39-9_a0p75,,0.1662449935878622,-0.0196822627951019,0.0022033643739016
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_10-50_a0p25,,-0.6454960415136641,-0.1141734732272431,-0.0207511840839832
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_10-50_a0p5,,-0.8161392760340805,-0.0778463609876127,-0.0163481071376807
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_10-50_a0p75,,-1.1423375992759608,-0.0518917870548343,-0.0120847907646882
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_20-100_a0p25,,0.5455964844456932,-0.0291799820258464,0.0116307565215838
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_20-100_a0p5,,0.4557985690800157,-0.0148391199922891,0.005171764527738
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_20-100_a0p75,,-0.2717640442153976,-0.0219369029495225,-0.0013615531491216
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_50-200_a0p25,,-0.2763615078493381,-0.0197456215000333,-0.0022899571715895
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_50-200_a0p5,,-0.5995306256590756,-0.0234889698953253,-0.0041630345184329
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_MAcross_50-200_a0p75,,-0.698024362212633,-0.0275851534607687,-0.0060554618136101
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_65-35_a0p25,,-0.7146217747473209,-0.1016870861733673,-0.0204230751936813
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_65-35_a0p5,,-0.7760729655317506,-0.0796868735551216,-0.0162119157726973
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_65-35_a0p75,,-0.8221470283482629,-0.0573544811172378,-0.0120582619952877
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_70-30_a0p25,,-0.2373251950413387,-0.0640792026172162,-0.0055779006387104
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_70-30_a0p5,,-0.3588123152166523,-0.0518331653098281,-0.0063263161048466
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI14_70-30_a0p75,,-0.5276782914175709,-0.0401560660323787,-0.0071180686399197
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_65-35_a0p25,,-0.4384843720509938,-0.08205240401503,-0.0107211764356872
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_65-35_a0p5,,-0.519914038319878,-0.0640916306180746,-0.0097607394814045
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_65-35_a0p75,,-0.6179978192815104,-0.0458502673581129,-0.0088426831499275
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_70-30_a0p25,,-0.6554328650087995,-0.07849697633917,-0.0144402182457139
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_70-30_a0p5,,-0.7095630152013039,-0.0616744812628891,-0.0122514535787593
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_LSTM_TA_RSI21_70-30_a0p75,,-0.7390382308832563,-0.0467917062960222,-0.0100936853132015
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_12-26-9_a0p25,,0.9464741466474316,-0.031131055054667,0.0312946987821487
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_12-26-9_a0p5,,0.5171697202219191,-0.0401432702748778,0.0142084076926176
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_12-26-9_a0p75,,-0.0719785122468865,-0.0866079139126327,-0.0029030593930559
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_19-39-9_a0p25,,0.5812541945478422,-0.052341635604627,0.0195082529313721
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_19-39-9_a0p5,,0.23196477553717,-0.0483134147791467,0.0064443977552393
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MACD_19-39-9_a0p75,,-0.1828745281992317,-0.0911993948339296,-0.0067376898635722
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_10-50_a0p25,,-0.6670264382596247,-0.1118220238249954,-0.0235993537722106
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_10-50_a0p5,,-0.6969135665960526,-0.1021205162627927,-0.0221415076034383
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_10-50_a0p75,,-0.5834333127147621,-0.1153000288648865,-0.0209682996683745
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_20-100_a0p25,,0.3406767966644927,-0.0370117149383247,0.0086840536897605
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_20-100_a0p5,,-0.014909410061693,-0.0712620756807765,-0.0007784495775496
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_20-100_a0p75,,-0.2868388178359475,-0.1109569317813645,-0.0103560407531687
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_50-200_a0p25,,-0.4027591071249127,-0.039223446348779,-0.0051538512763879
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_50-200_a0p5,,-0.4486760159945822,-0.0771408937160619,-0.0099933375104591
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_MAcross_50-200_a0p75,,-0.4407438429769336,-0.1137864195802698,-0.0149530729022546
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_65-35_a0p25,,-0.7214604761623983,-0.1190126083098332,-0.0232627022016254
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_65-35_a0p5,,-0.6782647609785705,-0.1182625325959014,-0.0220097412693147
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_65-35_a0p75,,-0.5578182682745998,-0.1272040500392877,-0.0209439963568925
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_70-30_a0p25,,-0.3183233051376585,-0.0771815641563358,-0.0084156456433476
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_70-30_a0p5,,-0.4180832343733766,-0.0873678616804738,-0.0121365968102591
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI14_70-30_a0p75,,-0.440488566085692,-0.117177757672866,-0.0160181614822249
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_65-35_a0p25,,-0.5174127528916932,-0.0952205978246133,-0.0134610556746377
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_65-35_a0p5,,-0.5516163891734543,-0.0962602597742389,-0.0154359795657289
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_65-35_a0p75,,-0.4965244243047495,-0.1227988077791013,-0.0176484568849386
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_70-30_a0p25,,-0.7245974191664052,-0.0916939458194661,-0.0171982964078807
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_70-30_a0p5,,-0.6686861075482395,-0.102483977794418,-0.0179527900415046
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_MLP_TA_RSI21_70-30_a0p75,,-0.5381436816188617,-0.1258389249364688,-0.0189123320506581
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_12-26-9_a0p25,,1.0713339813079494,-0.0264897116362675,0.0357539988272057
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_12-26-9_a0p5,,1.0642129152584527,-0.0177161206939612,0.0231713719899546
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_12-26-9_a0p75,,1.023898634872862,-0.008894381122497,0.0106023059946671
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_19-39-9_a0p25,,0.7232770013539892,-0.042632829657095,0.023947256902042
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_19-39-9_a0p5,,0.7087499314786084,-0.0284383264193853,0.0153778284513161
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MACD_19-39-9_a0p75,,0.6505534101775682,-0.0141738553301108,0.0067414171167712
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_10-50_a0p25,,-0.5777935401937389,-0.1133185672351452,-0.0193246299300221
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_10-50_a0p5,,-0.6115126369925398,-0.075965191126036,-0.0134451429130842
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_10-50_a0p75,,-0.7029250241399421,-0.0373658165373027,-0.0076556198754763
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_20-100_a0p25,,0.5544966820953053,-0.031563966828883,0.013084926998798
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_20-100_a0p5,,0.5177684596492478,-0.0195973920352335,0.0081111736798786
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_20-100_a0p75,,0.3907612940136946,-0.0122924170889726,0.0030930671329953
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_50-200_a0p25,,-0.0892648317061175,-0.0151769312555325,-0.0008054986800515
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_50-200_a0p5,,-0.1969188754482295,-0.0123517541291798,-0.0011837350338449
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_MAcross_50-200_a0p75,,-0.4108878419855765,-0.0107987969818795,-0.0015710445312168
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_65-35_a0p25,,-0.6751191303090853,-0.096958201476938,-0.0189427676016188
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_65-35_a0p5,,-0.6852199489101908,-0.0699955425426859,-0.0132357576529195
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_65-35_a0p75,,-0.7031058892013062,-0.0424620247965028,-0.0075709328140843
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_70-30_a0p25,,-0.1784067614480625,-0.0597792571679758,-0.0040707015108514
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_70-30_a0p5,,-0.2161717453991535,-0.0437183416576154,-0.0033144288492308
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI14_70-30_a0p75,,-0.3083536252436136,-0.0275317076320885,-0.0026042125256187
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_65-35_a0p25,,-0.3960497720671547,-0.0782323657332674,-0.0092114656366396
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_65-35_a0p5,,-0.4240467792844988,-0.0563151994698817,-0.0067436612896706
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_65-35_a0p75,,-0.4871581795089819,-0.0339609286968759,-0.0043208547993699
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_70-30_a0p25,,-0.621116050755495,-0.0741110787102248,-0.0129421768244381
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_70-30_a0p5,,-0.6432290020730144,-0.0534686338778271,-0.0092522010790437
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_RF_TA_RSI21_70-30_a0p75,,-0.6832825194334109,-0.0325057468892884,-0.0055902536260128
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_12-26-9_a0p25,,1.0513552789452516,-0.0259079190859045,0.0349425208628928
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_12-26-9_a0p5,,0.9991765769054158,-0.0170543070281777,0.0215641403477055
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_12-26-9_a0p75,,0.7874469517915702,-0.0093735386357216,0.0082150845041317
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_19-39-9_a0p25,,0.7048290100607985,-0.0414877879973801,0.0231510809042099
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_19-39-9_a0p5,,0.6491358850486897,-0.0261264919470838,0.0137921888516445
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MACD_19-39-9_a0p75,,0.4362295957895665,-0.0106737543925767,0.0043732835037302
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_10-50_a0p25,,-0.6049850186947678,-0.1135856533675438,-0.0200864947039082
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_10-50_a0p5,,-0.6927600350484974,-0.0765407739927688,-0.0149827011166157
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_10-50_a0p75,,-0.9270608197895313,-0.0440711699424596,-0.009982616355862
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_20-100_a0p25,,0.5186502834204393,-0.0321408702963349,0.0122860295775468
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_20-100_a0p5,,0.4086450624072433,-0.020771224960856,0.0065223133425376
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_20-100_a0p75,,0.0850594383043203,-0.0192079579448699,0.0007232540230952
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_50-200_a0p25,,-0.1736284564005899,-0.0175056517021496,-0.0015934576431738
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_50-200_a0p5,,-0.4018913580679092,-0.0189826341552162,-0.0027581156889487
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_MAcross_50-200_a0p75,,-0.7107180601825814,-0.0204802318476559,-0.0039302942853289
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_65-35_a0p25,,-0.6979642166111891,-0.0990389534961424,-0.0197180079950549
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_65-35_a0p5,,-0.7476432027847122,-0.0742638543634413,-0.0147920777694314
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_65-35_a0p75,,-0.8453867358004284,-0.049027352472357,-0.0099140763368379
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_70-30_a0p25,,-0.21268407486698,-0.0625644806165915,-0.0048586263042145
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_70-30_a0p5,,-0.310882813914951,-0.049515908831503,-0.0048892333582754
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI14_70-30_a0p75,,-0.5221019556628678,-0.0363506614530939,-0.0049647704753161
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_65-35_a0p25,,-0.425120687540231,-0.0810330856499325,-0.0099916987373752
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_65-35_a0p5,,-0.5030446181480951,-0.0620327885249182,-0.0083046449642247
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_65-35_a0p75,,-0.6617284924497293,-0.042714492377078,-0.0066630060454287
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_70-30_a0p25,,-0.6492157816357835,-0.0768689150799023,-0.0137202281930902
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_70-30_a0p5,,-0.7173739175541788,-0.0592017437323634,-0.0108107458460608
USDCNY,W,base,HYBRID_WEIGHT,HYB_WGT_XGB_TA_RSI21_70-30_a0p75,,-0.8374059800974929,-0.0412702314834934,-0.0079316551922818
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob052,,0.678760807973106,-0.077977716117949,0.0301293320097444
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob052_bm1.5p,,0.678760807973106,-0.077977716117949,0.0301293320097444
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob052_bm2.0p,,0.678760807973106,-0.077977716117949,0.0301293320097444
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob052_bm3.0p,,0.678760807973106,-0.077977716117949,0.0301293320097444
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob055,,0.6666368852747645,-0.077977716117949,0.0295691497590158
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob055_bm1.5p,,0.6666368852747645,-0.077977716117949,0.0295691497590158
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob055_bm2.0p,,0.6666368852747645,-0.077977716117949,0.0295691497590158
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob055_bm3.0p,,0.6666368852747645,-0.077977716117949,0.0295691497590158
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob060,,0.8024405477730596,-0.0779777161179495,0.0280860533030278
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob060_bm1.5p,,0.8024405477730596,-0.0779777161179495,0.0280860533030278
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob060_bm2.0p,,0.8024405477730596,-0.0779777161179495,0.0280860533030278
USDCNY,W,base,ML_CLS,ML_CLS_GRU_prob060_bm3.0p,,0.8024405477730596,-0.0779777161179495,0.0280860533030278
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob052,,-0.3523307582923189,-0.0995838225397197,-0.016597136019152
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob052_bm1.5p,,-0.3523307582923189,-0.0995838225397197,-0.016597136019152
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob052_bm2.0p,,-0.3523307582923189,-0.0995838225397197,-0.016597136019152
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob052_bm3.0p,,-0.3523307582923189,-0.0995838225397197,-0.016597136019152
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob055,,-0.4997386910022195,-0.1139877486497357,-0.0223251291513957
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob055_bm1.5p,,-0.4997386910022195,-0.1139877486497357,-0.0223251291513957
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob055_bm2.0p,,-0.4997386910022195,-0.1139877486497357,-0.0223251291513957
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob055_bm3.0p,,-0.4997386910022195,-0.1139877486497357,-0.0223251291513957
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob060,,-0.5844167761278677,-0.1259669401118005,-0.0256466428436693
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob060_bm1.5p,,-0.5844167761278677,-0.1259669401118005,-0.0256466428436693
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob060_bm2.0p,,-0.5844167761278677,-0.1259669401118005,-0.0256466428436693
USDCNY,W,base,ML_CLS,ML_CLS_LR_prob060_bm3.0p,,-0.5844167761278677,-0.1259669401118005,-0.0256466428436693
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob052,,0.7407153111343144,-0.0706956242950748,0.0327146176620787
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob052_bm1.5p,,0.7407153111343144,-0.0706956242950748,0.0327146176620787
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob052_bm2.0p,,0.7407153111343144,-0.0706956242950748,0.0327146176620787
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob052_bm3.0p,,0.7407153111343144,-0.0706956242950748,0.0327146176620787
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob055,,0.6264800233976255,-0.0706956242950748,0.0203988700996704
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob055_bm1.5p,,0.6264800233976255,-0.0706956242950748,0.0203988700996704
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob055_bm2.0p,,0.6264800233976255,-0.0706956242950748,0.0203988700996704
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob055_bm3.0p,,0.6264800233976255,-0.0706956242950748,0.0203988700996704
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob060,,-0.3175154677304972,-0.0210799261898108,-0.0035054387312816
USDCNY,W,base,ML_CLS,ML_CLS_LSTM_prob060_bm1.5p,,-0.3175154677304972,-0.0210799261898108,-0.0035054387312816
